START_ID,END_ID,round,date
4431,11355,新三板定增,2017-03-15
4432,12109,IPO轮,2016-10-14
4433,6178,A轮,2019-07-17
4434,6331,新三板定增,2017-10-27
4435,10886,新三板定增,2015-10-27
4436,10782,,2016-11-07
4437,6316,C轮,2017-11-21
4438,5412,天使轮,2018-09-01
4439,6026,IPO轮,2017-11-29
4440,6091,A+轮,2018-10-16
4440,6091,B轮,2019-07-29
4440,6091,B轮,2019-07-29
4441,6409,新三板定增,2017-03-30
4441,5473,IPO轮,2016-10-26
4441,5719,IPO轮,2017-02-11
4442,6254,A轮,2015-12-24
4443,6181,PRE-A轮,2019-07-09
4443,6695,A轮,2017-05-18
4443,6181,PRE-A轮,2019-07-09
4444,6072,新三板定增,2017-10-27
4445,5907,,2015-10-01
4446,5941,D轮,2019-05-08
4447,6305,B轮,2011-03-30
4448,12618,新三板定增,2016-01-22
4449,5352,种子轮,2014-10-24
4450,5342,新三板定增,2017-07-03
4451,11312,D轮,2019-02-21
4451,5435,C轮,2011-12-31
4451,5786,C轮,2013-08-27
4451,5529,C轮,2013-07-30
4452,11949,D轮,2015-11-26
4453,5352,B+轮,2019-07-24
4453,5352,B+轮,2019-07-24
4453,5352,B轮,2019-07-24
4454,6677,IPO轮,2016-01-22
4455,5492,D轮,2010-12-01
4455,5492,C轮,2010-07-01
4455,5492,D轮,2010-12-01
4455,5492,C轮,2010-07-01
4456,5665,A轮,2012-10-23
4456,5665,A轮,2012-10-23
4457,12053,新三板定增,2017-02-28
4457,11355,新三板定增,2017-03-15
4458,5665,新三板定增,2018-03-02
4459,5599,A轮,2011-09-30
4459,5649,B轮,2012-12-31
4459,5649,B轮,2012-12-31
4459,5599,A轮,2011-09-30
4459,5649,B轮,2012-12-31
4459,5649,B轮,2012-12-31
4459,5713,A轮,2012-01-01
4459,5762,A轮,2013-04-01
4459,5762,A轮,2013-04-01
4459,5791,B轮,2014-12-01
4459,5649,A轮,2011-08-23
4459,11724,天使轮,2013-11-06
4459,11751,A轮,2014-09-29
4459,6691,天使轮,2016-11-29
4459,5791,A轮,2012-12-27
4459,10264,天使轮,2014-08-01
4460,15322,新三板定增,2017-02-27
4461,11867,,2017-11-10
4462,11322,新三板定增,2016-10-17
4463,6648,新三板定增,2016-03-18
4464,6168,A轮,2018-10-18
4465,5779,,2018-12-03
4466,6593,IPO轮,2016-05-25
4467,5862,A轮,2013-07-12
4468,11781,天使轮,2015-10-01
4469,11638,IPO轮,2016-11-18
4470,6102,新三板定增,2018-01-30
4471,8610,新三板定增,2017-09-19
4471,14985,新三板定增,2017-08-16
4472,6167,B+轮,2018-06-07
4473,5999,,2018-09-06
4474,5941,B+轮,2016-12-07
4474,5675,G轮,2016-09-01
4474,5941,C轮,2017-10-31
4475,5580,A轮,2011-07-28
4475,5580,A轮,2011-07-28
4475,5867,新三板定增,2018-10-30
4475,5867,新三板定增,2018-10-30
4475,11303,A轮,2012-08-11
4475,11712,A轮,2012-03-30
4475,5580,,2013-12-30
4475,5580,,2013-12-30
4475,11733,A轮,2013-06-06
4475,11232,A轮,2011-05-23
4476,11593,B轮,2019-02-20
4476,11593,,2019-01-29
4477,5859,上市定增,2010-10-13
4477,11702,上市定增,2010-09-14
4478,6702,PRE-A轮,2017-08-08
4478,6275,A轮,2016-07-28
4478,6683,A轮,2017-04-01
4479,15236,,2018-09-11
4480,5360,PRE-B轮,2019-07-07
4480,5360,PRE-B轮,2019-07-07
4480,11775,,2018-09-25
4481,11355,新三板定增,2017-03-15
4482,6864,A轮,2015-12-29
4483,12221,新三板定增,2016-02-24
4484,12079,,2018-08-16
4485,10725,B轮,2019-10-30
4486,5431,B轮,2008-11-24
4486,5431,B轮,2008-11-24
4487,6237,A轮,2018-08-07
4488,10841,新三板定增,2016-02-23
4489,10829,C轮,2017-11-21
4490,11938,新三板定增,2018-03-14
4491,7100,新三板定增,2017-12-18
4492,12157,新三板定增,2016-06-28
4493,11914,A轮,2015-10-30
4494,15429,IPO轮,2016-02-02
4495,5706,C轮,2012-03-01
4495,5983,B轮,2018-09-01
4495,12232,A轮,2018-10-31
4495,6071,C轮,2018-05-11
4495,5983,B轮,2018-09-01
4496,5602,B+轮,2011-09-16
4496,5602,B轮,2011-05-17
4496,5602,B+轮,2011-09-16
4496,5602,B轮,2011-05-17
4497,6001,B轮,2019-04-15
4497,6001,,2019-04-17
4498,5937,新三板定增,2017-10-25
4499,5423,C轮,2019-03-08
4500,10887,IPO轮,2017-09-27
4501,8987,新三板定增,2018-01-22
4502,5952,A轮,2016-11-28
4502,5952,天使轮,2015-10-16
4503,5339,IPO轮,2016-07-05
4504,5948,C轮,2016-12-01
4504,6276,C轮,2018-04-09
4504,11819,C轮,2018-09-11
4504,5948,C+轮,2016-12-01
4504,11819,C+轮,2018-09-11
4505,5471,A轮,2009-12-01
4505,5471,A轮,2009-12-01
4506,5435,B轮,2009-06-26
4506,5435,B轮,2009-06-26
4507,5561,A轮,2010-03-12
4507,5561,A轮,2010-03-12
4508,5332,上市定增,2019-09-11
4508,5332,上市定增,2019-09-11
4509,5817,新三板定增,2017-12-12
4510,15207,IPO轮,2017-09-06
4511,11199,新三板定增,2017-09-21
4512,5790,A轮,2011-09-26
4513,6292,新三板定增,2018-02-08
4514,6513,IPO轮,2016-10-11
4514,7127,IPO轮,2016-03-07
4515,11686,A轮,2011-04-22
4516,5762,新三板定增,2017-05-15
4517,10329,A轮,2016-01-28
4518,5982,A轮,2017-11-03
4518,5399,A轮,2013-03-28
4518,6299,A轮,2017-12-20
4519,6567,IPO轮,2016-07-22
4520,12058,A轮,2017-02-18
4521,5573,A轮,2014-07-18
4521,15220,B轮,2018-09-30
4522,6123,E轮,2019-07-22
4523,5785,,2014-08-04
4524,6694,新三板定增,2018-11-14
4525,5615,G轮,2018-09-01
4525,5615,,2018-09-01
4526,12208,新三板定增,2016-03-14
4527,15207,上市定增,2017-10-09
4528,5922,B轮,2015-09-15
4529,5390,A+轮,2019-04-17
4529,5390,A+轮,2019-04-17
4529,5390,A+轮,2019-04-17
4530,6583,天使轮,2016-06-14
4530,6584,A轮,2016-06-09
4530,6652,天使轮,2016-03-12
4530,11998,A+轮,2017-08-07
4530,6083,C轮,2017-07-27
4530,10862,B轮,2017-04-18
4530,5919,天使轮,2016-11-01
4530,11169,A轮,2016-06-01
4530,11083,PRE-A轮,2017-07-19
4530,11747,A+轮,2017-03-27
4530,15325,PRE-A轮,2017-02-22
4530,11795,B+轮,2016-12-23
4530,15427,PRE-A轮,2016-02-15
4531,11992,PRE-A轮,2017-08-16
4532,10858,新三板定增,2018-03-09
4533,11065,新三板定增,2017-12-12
4534,6704,A轮,2018-11-15
4534,11562,A+轮,2019-09-18
4534,6704,A轮,2018-12-04
4535,5531,B轮,2010-07-30
4535,5531,B轮,2010-07-30
4536,5987,IPO轮,2016-09-12
4537,12216,新三板定增,2016-02-26
4538,6223,B轮,2017-02-01
4539,10299,A轮,2017-09-14
4540,10817,天使轮,2017-07-24
4541,10331,上市定增,2011-01-28
4542,5534,B轮,2011-04-16
4542,5534,B轮,2011-04-16
4543,6499,IPO轮,2016-11-08
4544,6179,,2019-07-16
4545,15314,,2017-03-31
4546,11312,D轮,2019-02-21
4547,5537,A轮,2010-07-12
4547,5537,A轮,2010-07-12
4547,6139,新三板定增,2018-08-16
4548,11454,A轮,2018-06-06
4549,5404,A轮,2019-03-18
4549,5404,A轮,2019-03-18
4549,10764,B+轮,2019-08-19
4549,6192,A轮,2019-03-27
4549,15223,B轮,2018-07-12
4550,6032,上市定增,2010-09-15
4550,11099,上市定增,2011-11-29
4551,5564,A轮,2010-12-01
4551,7161,A轮,2011-06-01
4551,10995,A轮,2014-12-14
4552,11943,IPO轮,2018-02-28
4553,6097,新三板定增,2018-12-28
4554,6196,B轮,2019-02-18
4554,6709,B轮,2017-12-01
4554,5835,C轮,2017-07-11
4554,5835,C轮,2017-07-11
4554,11673,天使轮,2010-01-18
4554,11673,PRE-B轮,2013-06-18
4555,5391,C+轮,2019-04-10
4555,5391,C+轮,2019-04-10
4556,6329,C轮,2018-06-22
4557,5883,B轮,2019-02-22
4558,6566,IPO轮,2016-07-23
4559,11819,C+轮,2018-09-11
4560,6061,新三板定增,2017-09-12
4560,5996,A轮,2019-05-22
4561,6933,定向增发,2015-12-30
4562,5354,上市定增,2013-12-31
4563,5962,上市定增,2016-10-26
4563,6096,上市定增,2017-07-05
4564,6113,新三板定增,2019-07-08
4564,6113,新三板定增,2019-07-08
4565,15154,A轮,2012-01-01
4566,5749,C轮,2015-09-16
4566,11942,B轮,2018-02-28
4567,11596,B轮,2019-01-30
4568,5905,新三板定增,2017-12-11
4569,11580,上市定增,2019-04-24
4570,5833,新三板定增,2018-03-09
4571,11943,IPO轮,2018-02-28
4572,6737,定向增发,2017-02-02
4573,11236,新三板定增,2016-11-03
4574,11825,A轮,2017-11-14
4575,5786,D轮,2014-12-08
4575,6072,C+轮,2017-08-16
4575,7175,A轮,2017-09-30
4576,5354,IPO轮,2016-09-08
4577,15013,A轮,2017-02-17
4578,6696,天使轮,2015-07-30
4578,11383,A轮,2015-12-24
4579,6113,新三板定增,2016-02-03
4580,5666,A轮,2012-10-23
4580,5666,A轮,2012-10-23
4581,6157,A轮,2018-06-30
4582,10361,上市定增,2018-07-27
4583,6089,B轮,2017-07-10
4583,6089,A轮,2016-10-27
4584,5457,新三板定增,2018-01-03
4585,6211,B轮,2018-10-17
4585,6211,,2018-10-16
4585,6211,B+轮,2019-11-14
4586,6187,B轮,2019-04-22
4587,6691,A轮,2016-07-05
4588,5882,A+轮,2017-11-14
4589,11911,,2018-08-21
4590,11095,A轮,2016-05-06
4591,5535,C轮,2017-10-27
4592,10997,A轮,2019-10-18
4593,5624,B轮,2011-05-12
4593,5624,B轮,2011-05-12
4594,5423,C轮,2019-02-06
4594,5423,C轮,2019-02-06
4594,5828,E轮,2018-11-29
4594,6224,上市定增,2018-09-26
4595,5632,A轮,2011-04-13
4595,5632,A轮,2011-04-13
4595,11604,A轮,2009-12-28
4595,5452,B轮,2010-06-04
4595,6682,天使轮,2014-06-26
4595,7190,A轮,2014-12-22
4596,5703,新三板定增,2016-12-30
4597,14479,IPO轮,2016-06-03
4598,5657,C轮,2014-07-01
4598,5675,C轮,2014-01-01
4599,6033,B轮,2019-04-18
4600,6710,,2018-03-23
4601,5376,B轮,2019-05-25
4601,5376,B轮,2019-05-25
4601,6082,天使轮,2017-07-28
4601,6192,A轮,2019-03-27
4601,5376,B轮,2019-05-25
4601,11891,PRE-A轮,2019-01-24
4601,6192,A轮,2019-03-27
4601,11891,,2019-01-24
4601,10726,,2015-11-12
4601,11900,天使轮,2015-11-01
4601,6188,A轮,2018-11-20
4602,6709,,2018-10-09
4603,12235,PRE-A轮,2018-05-14
4604,7181,C轮,2018-12-07
4605,7455,,2016-11-15
4606,5508,A轮,2010-12-28
4606,5516,B轮,2010-12-13
4606,5638,A轮,2011-02-21
4606,5508,A轮,2010-12-28
4606,5516,B轮,2010-12-13
4606,5638,A轮,2011-02-21
4606,11614,C轮,2009-09-01
4606,5516,A轮,2010-10-27
4606,5440,C轮,2009-09-24
4607,6592,新三板定增,2016-05-26
4608,11224,C轮,2009-01-01
4609,7455,,2016-11-15
4610,5858,B轮,2015-12-15
4611,11943,IPO轮,2018-02-28
4612,5533,A轮,2010-07-28
4612,5533,A轮,2010-07-28
4612,6147,PRE-A轮,2019-01-04
4613,5912,A轮,2015-09-24
4613,5359,上市定增,2017-10-26
4613,5912,,2017-08-28
4613,5912,,2017-08-28
4613,5912,新三板定增,2017-11-16
4614,6166,新三板定增,2016-03-15
4615,7190,,2019-02-26
4616,11848,天使轮,2017-08-01
4617,12324,,2011-01-19
4618,5676,B轮,2017-12-08
4619,6737,定向增发,2017-02-02
4620,6196,B轮,2019-02-18
4621,15239,,2018-08-05
4622,6689,B轮,2019-09-03
4622,6689,B轮,2019-09-03
4623,11966,新三板定增,2017-12-11
4624,11249,新三板定增,2016-03-18
4625,6688,B轮,2017-06-05
4626,5703,新三板定增,2016-12-30
4627,6787,B轮,2016-01-22
4628,6574,新三板定增,2016-07-04
4629,6584,天使轮,2015-11-10
4630,5967,IPO轮,2016-12-21
4631,6303,IPO轮,2018-01-09
4631,6653,IPO轮,2016-03-11
4631,15323,IPO轮,2017-02-25
4631,15424,IPO轮,2016-02-23
4631,15429,IPO轮,2016-02-02
4632,11651,A轮,2011-12-05
4633,9089,定向增发,2020-01-22
4634,6638,新三板定增,2016-04-06
4635,5427,天使轮,2019-01-26
4636,11883,新三板定增,2018-06-04
4636,11883,新三板定增,2018-06-04
4637,11312,D轮,2019-02-21
4637,5352,B轮,2018-12-01
4638,6899,定向增发,2017-09-04
4639,10986,B轮,2016-03-01
4640,10223,上市定增,2012-04-05
4640,5719,上市定增,2012-07-16
4640,5719,上市定增,2012-07-16
4641,11562,A+轮,2019-09-18
4642,5465,A轮,2009-12-30
4642,5465,A轮,2009-12-30
4643,11572,天使轮,2017-12-01
4644,6749,B轮,2012-06-30
4645,5580,A+轮,2011-12-23
4645,5580,A+轮,2011-12-23
4645,11155,A轮,2012-08-03
4645,11155,A轮,2012-08-03
4646,5617,新三板定增,2016-03-04
4647,10964,,2014-12-11
4647,15171,,2015-12-31
4648,6180,C轮,2019-07-11
4648,6068,C轮,2019-01-16
4648,6180,B轮,2018-11-21
4648,6180,C轮,2019-07-10
4648,6180,B轮,2017-07-13
4648,5445,E轮,2011-12-01
4648,6180,C轮,2019-07-10
4649,10759,天使轮,2018-06-14
4650,12141,新三板定增,2016-08-09
4651,5629,D轮,2014-09-30
4652,10841,新三板定增,2016-02-23
4652,11249,新三板定增,2016-03-18
4653,10727,天使轮,2015-11-10
4654,5390,,2016-10-17
4655,5663,B轮,2016-10-13
4656,10765,A轮,2017-12-27
4657,5341,A+轮,2017-12-07
4658,11592,A轮,2010-12-31
4659,6899,定向增发,2017-09-04
4660,12289,定向增发,2017-01-10
4661,11388,新三板定增,2018-01-03
4662,11635,A轮,2010-07-21
4663,5598,A轮,2011-10-01
4663,5598,A轮,2011-10-01
4663,11719,A轮,2013-12-31
4663,6085,B轮,2018-05-14
4663,6700,天使轮,2016-06-01
4663,5542,天使轮,2013-02-01
4664,11322,新三板定增,2016-10-17
4665,15150,A轮,2012-05-29
4665,15250,A轮,2018-04-13
4666,11619,B轮,2008-12-31
4667,5325,D轮,2019-10-25
4667,5409,B轮,2019-03-04
4667,6700,B轮,2017-12-05
4668,6023,上市定增,2017-11-30
4669,5569,IPO轮,2016-04-06
4670,11811,新三板定增,2017-09-05
4671,12314,定向增发,2015-02-17
4672,15197,新三板定增,2018-09-21
4673,6134,天使轮,2018-05-11
4674,6103,B轮,2018-12-12
4675,5427,天使轮,2019-01-25
4675,5427,天使轮,2019-01-25
4676,6439,IPO轮,2017-02-10
4676,6619,新三板定增,2016-04-26
4676,11386,IPO轮,2016-08-31
4676,11244,IPO轮,2016-08-29
4676,12159,IPO轮,2016-06-24
4676,5752,新三板定增,2016-05-23
4676,12185,IPO轮,2016-05-04
4676,12195,IPO轮,2016-04-12
4676,15323,IPO轮,2017-02-25
4676,10402,IPO轮,2016-04-18
4676,11219,IPO轮,2016-04-05
4677,12478,A+轮,2017-03-09
4678,10895,新三板定增,2016-04-22
4679,10795,B轮,2012-09-27
4679,5796,A轮,2012-03-13
4679,5796,A+轮,2012-05-17
4680,5843,B+轮,2016-11-16
4680,11751,D轮,2018-12-26
4680,6325,A轮,2013-06-13
4681,12025,新三板定增,2017-05-09
4682,5339,IPO轮,2016-07-05
4683,6683,B轮,2018-08-15
4683,6683,B轮,2018-08-15
4684,15203,,2017-11-21
4685,5790,新三板定增,2017-01-05
4686,5892,新三板定增,2017-03-22
4687,5360,A轮,2018-07-01
4688,11943,IPO轮,2018-02-28
4689,6344,新三板定增,2017-09-01
4690,15263,,2018-02-05
4691,5874,D轮,2018-06-07
4692,5688,C+轮,2019-08-30
4693,12151,新三板定增,2016-07-15
4694,5672,新三板定增,2017-10-11
4695,11786,A轮,2015-09-24
4696,5780,天使轮,2014-12-24
4696,5770,B轮,2014-09-02
4697,5983,B轮,2018-09-01
4698,14764,新三板定增,2016-11-07
4699,15096,C轮,2019-03-27
4700,15397,新三板定增,2016-05-31
4701,5732,A轮,2016-11-23
4702,6575,新三板定增,2018-11-21
4703,6004,新三板定增,2017-12-15
4704,6607,新三板定增,2016-05-11
4705,6691,天使轮,2016-11-29
4705,6071,B轮,2014-12-18
4706,5585,B轮,2012-12-24
4707,11273,C轮,2019-03-26
4708,5927,B轮,2016-12-31
4709,5407,A轮,2015-10-23
4710,5685,上市定增,2012-07-05
4710,5685,上市定增,2012-07-05
4710,5719,上市定增,2012-07-16
4711,5453,IPO轮,2017-06-20
4712,6223,A轮,2016-08-04
4713,5764,B轮,2014-09-10
4713,6223,B轮,2017-02-01
4713,5944,B轮,2017-12-25
4713,12029,A轮,2009-09-29
4713,6067,B轮,2018-06-15
4714,5526,IPO轮,2016-11-08
4715,6343,新三板定增,2017-09-07
4716,6229,A+轮,2018-08-30
4716,6229,A轮,2018-08-30
4717,6145,B轮,2018-07-30
4718,11584,A轮,2018-10-17
4718,15075,B轮,2019-09-02
4718,10383,A轮,2019-07-11
4718,6178,,2018-12-29
4719,11794,上市定增,2016-12-23
4720,11820,新三板定增,2017-12-04
4721,11977,IPO轮,2018-02-01
4722,6224,IPO轮,2018-09-28
4723,6078,上市定增,2017-08-07
4724,5642,A轮,2011-01-12
4724,5678,A轮,2012-07-26
4724,5642,A轮,2011-01-12
4724,5678,A轮,2012-07-26
4724,5922,B轮,2015-09-15
4724,5678,C轮,2015-10-19
4724,5642,天使轮,2010-07-20
4725,5922,A轮,2010-03-30
4726,15084,A轮,2018-01-09
4727,5617,新三板定增,2016-03-04
4728,6585,新三板定增,2016-06-08
4728,6651,新三板定增,2016-03-14
4728,12226,新三板定增,2016-02-01
4728,11339,新三板定增,2017-08-01
4728,15352,新三板定增,2016-11-09
4728,11641,新三板定增,2016-02-01
4729,11674,B轮,2011-08-11
4730,15195,PRE-A轮,2017-12-21
4731,5689,A轮,2012-05-17
4731,5951,新三板定增,2016-11-30
4732,6710,A轮,2017-05-03
4732,6710,天使轮,2016-03-30
4733,6615,A轮,2016-05-03
4734,6294,C轮,2018-02-05
4735,10841,新三板定增,2016-02-23
4736,5393,新三板定增,2017-08-03
4737,14856,A轮,2012-12-19
4738,11834,A轮,2017-10-23
4738,5734,C轮,2017-07-26
4739,6074,B轮,2017-08-15
4740,5387,C+轮,2018-07-17
4741,11216,新三板定增,2017-05-26
4742,10361,IPO轮,2018-07-26
4743,5430,D轮,2018-07-09
4744,11089,B轮,2019-09-23
4745,6072,新三板定增,2017-10-27
4746,6011,,2017-12-11
4747,11246,新三板定增,2016-10-18
4748,11295,B+轮,2018-05-31
4749,6465,新三板定增,2016-12-26
4750,10986,PRE-B轮,2015-09-22
4751,5362,C轮,2017-10-10
4751,5597,,2019-06-03
4752,5489,D轮,2009-06-03
4752,5489,D轮,2009-06-03
4753,5987,IPO轮,2016-09-12
4753,6530,IPO轮,2016-08-19
4753,7416,IPO轮,2016-09-27
4753,5509,IPO轮,2016-06-22
4753,5979,IPO轮,2016-09-14
4754,12618,新三板定增,2016-01-22
4755,6061,新三板定增,2017-09-12
4756,11723,上市定增,2013-11-20
4757,11878,A轮,2018-06-19
4758,5689,A轮,2012-05-17
4759,12185,IPO轮,2016-05-04
4760,5553,D轮,2009-12-01
4761,11153,A轮,2010-03-26
4761,14733,上市定增,2011-12-20
4762,15152,新三板定增,2018-01-22
4763,12023,新三板定增,2017-05-11
4764,12329,,2019-02-01
4765,6260,PRE-A轮,2018-05-16
4766,5722,天使轮,2013-12-10
4766,11689,A轮,2011-03-01
4766,11630,A轮,2013-03-01
4766,6264,天使轮,2014-12-12
4766,11960,B轮,2017-12-31
4766,15137,A轮,2011-05-01
4766,5575,C轮,2011-03-01
4766,6301,B轮,2018-01-17
4767,5449,B轮,2008-12-31
4768,6018,B轮,2017-12-08
4768,11865,新三板定增,2018-09-19
4769,5602,B+轮,2011-09-16
4769,5602,B轮,2011-05-17
4769,5602,B+轮,2011-09-16
4769,5602,B轮,2011-05-17
4770,5541,,2010-07-01
4770,5542,,2010-07-01
4770,5541,,2010-07-01
4770,5542,,2010-07-01
4771,5326,B轮,2019-09-29
4771,5326,B轮,2019-09-29
4771,5326,B轮,2019-09-29
4771,5326,B轮,2019-09-29
4771,5326,B轮,2019-09-29
4771,5882,A轮,2016-01-25
4771,5337,A轮,2019-03-08
4771,11853,A轮,2018-12-24
4771,5337,A轮,2019-03-08
4771,11992,PRE-A轮,2017-08-16
4771,15016,A轮,2018-07-11
4772,11836,新三板定增,2017-10-18
4773,5448,IPO轮,2016-07-09
4774,5763,A+轮,2018-01-09
4775,11903,A轮,2018-10-10
4776,10722,新三板定增,2017-07-27
4777,6432,新三板定增,2017-02-21
4777,5809,新三板定增,2016-12-21
4777,11279,新三板定增,2016-03-07
4778,7168,A轮,2018-09-27
4779,6660,上市定增,2011-08-22
4780,6274,B+轮,2018-04-10
4781,5896,B轮,2015-10-20
4782,5356,B轮,2019-07-15
4782,5574,天使轮,2011-12-26
4782,5356,B轮,2019-07-15
4782,5574,天使轮,2011-12-26
4782,5802,A轮,2014-11-04
4782,5731,A轮,2016-12-19
4782,5867,新三板定增,2018-10-30
4782,6663,A轮,2016-02-24
4782,5731,A轮,2015-11-18
4782,5971,B轮,2015-10-09
4782,5356,B轮,2019-07-15
4782,11992,PRE-A轮,2017-08-16
4782,12050,PRE-A轮,2017-03-09
4782,11992,PRE-A轮,2017-08-16
4782,6188,A轮,2018-11-20
4782,10764,B+轮,2018-04-09
4783,5595,D轮,2016-08-18
4783,5595,D轮,2016-08-18
4783,6007,新三板定增,2017-12-14
4783,6007,新三板定增,2017-12-14
4784,15197,新三板定增,2017-12-15
4785,5892,新三板定增,2017-03-22
4786,15256,新三板定增,2018-03-06
4787,7416,上市定增,2016-09-29
4788,5415,C轮,2016-06-13
4788,5415,B+轮,2015-12-17
4788,5415,C+轮,2016-12-15
4789,6223,B轮,2017-02-01
4789,11810,上市定增,2012-03-26
4790,5620,IPO轮,2018-04-20
4791,5540,E轮,2010-07-12
4791,5676,A轮,2012-08-30
4791,5540,E轮,2010-07-12
4791,5676,A轮,2012-08-30
4791,6294,C轮,2018-02-05
4791,6278,B轮,2018-02-13
4791,6691,A轮,2017-04-19
4791,6704,天使轮,2011-08-11
4791,6151,A轮,2011-12-13
4791,11700,B轮,2012-07-20
4791,6151,B轮,2012-03-15
4791,11825,A轮,2017-11-14
4791,11403,B轮,2018-08-10
4791,12058,A轮,2017-02-18
4791,11182,A轮,2012-12-26
4791,5458,C轮,2014-08-12
4791,6077,A+轮,2019-05-14
4791,11403,B+轮,2018-08-10
4791,11825,A轮,2017-11-14
4791,6691,B轮,2018-05-24
4791,6151,天使轮,2011-09-09
4792,11986,新三板定增,2019-07-24
4792,5618,新三板定增,2019-03-11
4792,15199,A轮,2017-12-12
4793,6313,A轮,2017-12-01
4794,5363,A轮,2019-08-20
4795,6083,,2014-09-15
4796,6051,A轮,2017-09-15
4797,5563,D轮,2017-06-13
4798,5454,A轮,2008-03-25
4798,5501,,2010-12-31
4798,5454,A轮,2008-03-25
4798,5501,,2010-12-31
4798,6054,新三板定增,2017-09-29
4798,7127,B轮,2010-07-21
4798,10408,B轮,2010-01-01
4798,11681,B轮,2011-06-15
4798,11681,B轮,2011-06-15
4798,12102,天使轮,2016-11-10
4798,12102,天使轮,2016-11-10
4799,7143,A轮,2013-07-01
4799,6690,PRE-A轮,2016-11-17
4799,11461,A轮,2018-07-27
4800,5569,IPO轮,2016-04-06
4800,5745,IPO轮,2016-08-19
4801,6086,新三板定增,2017-07-20
4802,5713,新三板定增,2017-01-26
4803,11813,,2017-09-12
4804,6102,新三板定增,2018-12-18
4805,6369,A轮,2012-10-01
4805,11962,C轮,2017-12-21
4806,6666,新三板定增,2016-02-05
4807,5863,天使轮,2015-12-09
4808,7064,C轮,2010-11-01
4808,5923,D轮,2017-11-10
4809,5651,A轮,2012-12-28
4809,5651,A轮,2012-12-28
4809,5651,B轮,2014-08-15
4810,10299,A轮,2017-09-14
4811,5970,B轮,2018-03-09
4811,5322,C轮,2018-04-08
4812,5346,,2017-12-04
4813,15208,A轮,2017-09-29
4814,15307,新三板定增,2017-05-09
4815,11156,A轮,2018-03-07
4816,6078,,2019-03-13
4816,15208,,2018-05-25
4817,10765,A轮,2017-12-27
4818,14764,新三板定增,2016-11-07
4819,11585,C+轮,2019-03-22
4820,5693,B轮,2010-12-28
4821,6707,天使轮,2017-01-25
4822,11155,A轮,2012-08-03
4823,15410,IPO轮,2016-04-15
4824,5401,B+轮,2019-06-27
4824,6498,新三板定增,2018-06-21
4825,12216,新三板定增,2016-02-26
4826,11322,新三板定增,2016-10-17
4827,6190,IPO轮,2019-04-12
4828,6470,新三板定增,2016-12-21
4829,5964,新三板定增,2016-10-19
4830,10298,A轮,2017-09-07
4831,6212,C轮,2019-11-11
4832,10729,新三板定增,2016-02-23
4833,11968,A轮,2017-12-04
4833,11968,A轮,2017-12-04
4834,5461,,2018-06-05
4835,5860,C轮,2015-12-11
4836,11900,天使轮,2015-11-01
4837,11236,新三板定增,2016-11-03
4838,5487,A轮,2009-07-27
4838,5558,C轮,2010-04-01
4838,5487,A轮,2009-07-27
4838,5558,C轮,2010-04-01
4838,11686,A轮,2011-04-22
4838,11261,上市定增,2014-10-17
4838,11021,A轮,2019-03-04
4838,5804,A轮,2010-01-01
4838,11021,A轮,2019-05-28
4838,5675,C轮,2014-01-01
4839,5999,,2018-09-06
4839,6255,B+轮,2018-06-05
4839,6698,B轮,2019-04-08
4839,5675,C轮,2014-01-01
4839,11445,B轮,2019-11-11
4840,6276,C轮,2018-04-09
4840,5732,A轮,2016-11-23
4841,6805,定向增发,2016-11-11
4842,11756,A轮,2015-12-29
4843,5756,C轮,2018-10-22
4844,6011,,2017-09-19
4844,12396,上市定增,2017-12-21
4845,5377,新三板定增,2019-05-24
4845,5377,新三板定增,2019-05-24
4846,11595,新三板定增,2019-01-31
4847,11081,天使轮,2016-12-03
4848,5620,A轮,2011-06-28
4848,5620,A轮,2011-06-28
4849,12217,新三板定增,2016-02-25
4850,11326,A轮,2017-02-21
4851,11623,C轮,2010-11-15
4852,15106,,2011-06-01
4853,5352,B+轮,2019-07-24
4853,5625,A轮,2011-05-22
4853,5352,B+轮,2019-07-24
4853,5625,A轮,2011-05-22
4853,6175,A轮,2017-09-29
4853,5734,C轮,2017-07-26
4853,5352,B轮,2018-12-01
4853,11437,PRE-B轮,2019-08-08
4853,5352,B轮,2019-07-24
4853,11437,PRE-B轮,2019-08-08
4854,10829,D轮,2019-09-17
4855,6021,新三板定增,2017-12-07
4856,5728,A轮,2013-11-25
4857,6014,C轮,2019-03-15
4858,5880,B轮,2014-11-19
4859,5418,A轮,2019-02-18
4860,6430,新三板定增,2017-02-23
4861,5931,IPO轮,2017-01-04
4861,10884,新三板定增,2016-03-04
4862,15415,新三板定增,2016-04-08
4863,5759,A轮,2013-04-26
4863,5614,B轮,2013-04-11
4864,5417,B轮,2012-03-20
4864,5828,B轮,2013-07-25
4865,15083,A轮,2019-06-20
4866,6727,A轮,2017-12-29
4866,6012,C轮,2018-07-11
4867,12477,新三板定增,2017-09-08
4868,6352,A轮,2017-08-21
4868,6352,A轮,2017-08-21
4869,11603,A轮,2008-04-21
4870,15175,A轮,2015-12-04
4871,6113,新三板定增,2016-02-03
4872,6180,C轮,2019-07-11
4872,6128,,2018-10-01
4872,7181,C+轮,2018-12-07
4872,5727,D轮,2019-10-22
4873,5994,IPO轮,2016-08-17
4874,10839,天使轮,2016-10-27
